date,country,CPI,GDP,IR,UE
1964-08-01,US,0,-0.0695397570589904,0,0.0999999999999996
1964-09-01,US,0,-0.0836388227416052,0,0.0999999999999996
1964-10-01,US,0.100000000000001,-0.072222749957902,0,0
1964-11-01,US,0.100000000000001,-0.0317210851071934,0.12,-0.3
1964-12-01,US,0,0.0264812421503962,0.38,0.2
1965-01-01,US,0.100000000000001,0.0731776979887968,0,-0.0999999999999996
1965-02-01,US,0,0.0982739884494066,0,0.199999999999999
1965-03-01,US,0,0.107099278611301,0,-0.399999999999999
1965-04-01,US,0.100000000000001,0.118437044625594,0,0.0999999999999996
1965-05-01,US,0,0.1421879124767,0,-0.2
1965-06-01,US,0,0.178503441220997,0,0
1965-07-01,US,0,0.21599801201701,0,-0.199999999999999
1965-08-01,US,0,0.248261887488994,0,0
1965-09-01,US,0.0999999999999943,0.271016261545,0,-0.100000000000001
1965-10-01,US,0,0.279662544722996,0,-0.0999999999999996
1965-11-01,US,0.100000000000001,0.27010207860701,0,-0.100000000000001
1965-12-01,US,0.100000000000001,0.23803008715899,0.42,-0.0999999999999996
1966-01-01,US,0,0.179582933728,0.0800000000000001,0
1966-02-01,US,0.100000000000001,0.0973147075440011,0,-0.2
1966-03-01,US,0,0.0043826667170066,0,0
1966-04-01,US,0.199999999999996,-0.0697540004949957,0,0
1966-05-01,US,0.100000000000001,-0.114044725200003,0,0.1
1966-06-01,US,0.100000000000001,-0.130380210854,0,-0.1
1966-07-01,US,0.100000000000001,-0.130027488690004,0,0
1966-08-01,US,0.100000000000001,-0.121900153940999,0,0
1966-09-01,US,0.0999999999999943,-0.112366284830003,0,-0.0999999999999996
1966-10-01,US,0.200000000000003,-0.105639340995992,0,0
1966-11-01,US,0,-0.104655177752008,0,-0.1
1966-12-01,US,0.100000000000001,-0.111345568342998,0,0.2
1967-01-01,US,0.100000000000001,-0.126492005431004,0,0.1
1967-02-01,US,0,-0.147600068517988,0,-0.1
1967-03-01,US,0.0999999999999943,-0.167632686364001,0,0
1967-04-01,US,0.100000000000001,-0.173352112450004,-0.4,0
1967-05-01,US,0.100000000000001,-0.159899086487002,-0.0999999999999996,0
1967-06-01,US,0.100000000000001,-0.129988408838997,0,0.1
1967-07-01,US,0.100000000000001,-0.0944854786270071,0,-0.1
1967-08-01,US,0.199999999999996,-0.0568075744383947,0,0
1967-09-01,US,0.100000000000001,-0.0153445428507979,0,0
1967-10-01,US,0.100000000000001,0.0340155968802947,0,0.2
1967-11-01,US,0.100000000000001,0.0915141881239094,0.18,-0.1
1967-12-01,US,0.199999999999996,0.150175767042995,0.32,-0.1
1968-01-01,US,0.100000000000001,0.191764065678996,0,-0.0999999999999996
1968-02-01,US,0.200000000000003,0.208069854458998,0,0.0999999999999996
1968-03-01,US,0.0999999999999943,0.198003434959006,0.16,-0.0999999999999996
1968-04-01,US,0.100000000000001,0.166586239338997,0.54,-0.2
1968-05-01,US,0.100000000000001,0.119303214390996,0.3,0
1968-06-01,US,0.200000000000003,0.0644660338650027,0,0.2
1968-07-01,US,0.199999999999996,0.0166630218899968,0,0
1968-08-01,US,0.100000000000001,-0.0166388627849869,-0.0199999999999996,-0.2
1968-09-01,US,0.200000000000003,-0.031544978040003,-0.23,-0.1
1968-10-01,US,0.199999999999996,-0.0251541422650092,0,0
1968-11-01,US,0.200000000000003,-0.00177018892199499,0,0
1968-12-01,US,0.100000000000001,0.0268865179869948,0.11,0
1969-01-01,US,0.0999999999999943,0.0401752494380077,0.14,0
1969-02-01,US,0.300000000000004,0.030019826092996,0,0
1969-03-01,US,0.199999999999996,2.8846088000023e-05,0,0
1969-04-01,US,0.300000000000004,-0.0336887585589949,0.45,0
1969-05-01,US,0,-0.065068151428008,0.0499999999999998,0
1969-06-01,US,0.199999999999996,-0.0955270136209947,0,0.1
1969-07-01,US,0.200000000000003,-0.131528080181994,0,0
1969-08-01,US,0.200000000000003,-0.175077590804008,0,0
1969-09-01,US,0.199999999999996,-0.221053180529992,0,0.2
1969-10-01,US,0.200000000000003,-0.254095522051003,0,0
1969-11-01,US,0.100000000000001,-0.268021499859202,0,-0.2
1969-12-01,US,0.199999999999996,-0.263197460657807,0,0
1970-01-01,US,0.200000000000003,-0.245257531029395,0,0.4
1970-02-01,US,0.199999999999996,-0.218509834141898,0,0.3
1970-03-01,US,0.300000000000004,-0.187109013420297,0,0.2
1970-04-01,US,0.299999999999997,-0.156874110482008,0,0.199999999999999
1970-05-01,US,0.100000000000001,-0.131802594405201,0,0.2
1970-06-01,US,0.299999999999997,-0.116212237549192,0,0.100000000000001
1970-07-01,US,0.100000000000001,-0.116498166063906,0,0.0999999999999996
1970-08-01,US,0.200000000000003,-0.127124773149291,0,0.0999999999999996
1970-09-01,US,0.199999999999996,-0.130732618474511,0,0.300000000000001
1970-10-01,US,0.200000000000003,-0.0975333350676948,0,0.0999999999999996
1970-11-01,US,0.299999999999997,-0.0233844203329028,-0.15,0.4
1970-12-01,US,0.200000000000003,0.0680941488924987,-0.33,0.199999999999999
1971-01-01,US,0.100000000000001,0.134576039681406,-0.289999999999999,-0.199999999999999
1971-02-01,US,0.100000000000001,0.151936846110701,-0.32,0
1971-03-01,US,0,0.123619432455499,-0.16,0.0999999999999996
1971-04-01,US,0.199999999999996,0.0793767809306019,0,-0.0999999999999996
1971-05-01,US,0.200000000000003,0.0364110014282915,0,0
1971-06-01,US,0.199999999999996,0.00232277622130539,0,0
1971-07-01,US,0.100000000000001,-0.0219455479037975,0.13,0.0999999999999996
1971-08-01,US,0.100000000000001,-0.0342026310137982,0.12,0.0999999999999996
1971-09-01,US,0,-0.0293329864519052,0,-0.0999999999999996
1971-10-01,US,0.100000000000001,0.00152939372080141,0,-0.2
1971-11-01,US,0.100000000000001,0.0593969628267956,-0.0999999999999996,0.2
1971-12-01,US,0.0999999999999943,0.135265921865397,-0.27,0
1972-01-01,US,0.200000000000003,0.2058527458409,-0.13,-0.2
1972-02-01,US,0.100000000000001,0.259003831183307,0,-0.0999999999999996
1972-03-01,US,0,0.288387845114897,0,0.0999999999999996
1972-04-01,US,0.199999999999996,0.289563228411808,0,-0.0999999999999996
1972-05-01,US,0.100000000000001,0.266923733814593,0,0
1972-06-01,US,0.100000000000001,0.233622561212997,0,0
1972-07-01,US,0.100000000000001,0.213134216262006,0,-0.100000000000001
1972-08-01,US,0.199999999999996,0.216231979228994,0,0
1972-09-01,US,0,0.242280961511,0,-0.0999999999999996
1972-10-01,US,0.100000000000001,0.278910229415999,0,0.0999999999999996
1972-11-01,US,0,0.314763709692002,0,-0.3
1972-12-01,US,0.200000000000003,0.336742710492004,0,-0.0999999999999996
1973-01-01,US,0,0.327274339026005,0.27,-0.3
1973-02-01,US,0.199999999999996,0.279380705579001,0.28,0.0999999999999996
1973-03-01,US,0.200000000000003,0.197517881055987,0.45,-0.0999999999999996
1973-04-01,US,0.100000000000001,0.10112607297701,0,0.0999999999999996
1973-05-01,US,0.199999999999996,0.00336007798100013,0.4,-0.0999999999999996
1973-06-01,US,0.100000000000001,-0.0822134233760039,0.43,0
1973-07-01,US,0.100000000000001,-0.134801239200996,0.65,-0.100000000000001
1973-08-01,US,0.200000000000003,-0.153051136287999,0.31,0
1973-09-01,US,0.299999999999997,-0.151002626016009,0.21,0
1973-10-01,US,0.299999999999997,-0.15643036344899,0,-0.2
1973-11-01,US,0.200000000000003,-0.180832206532997,0,0.2
1973-12-01,US,0.200000000000003,-0.219157382041004,0,0.100000000000001
1974-01-01,US,0.199999999999996,-0.248244975511,0,0.199999999999999
1974-02-01,US,0.300000000000004,-0.260536961454008,0,0.100000000000001
1974-03-01,US,0.399999999999999,-0.261742934040996,0,-0.100000000000001
1974-04-01,US,0.299999999999997,-0.269665901668006,0.0999999999999996,0
1974-05-01,US,0.600000000000001,-0.291865951641995,0.4,0
1974-06-01,US,0.5,-0.325204842353998,0,0.300000000000001
1974-07-01,US,0.5,-0.354431450086707,0,0.0999999999999996
1974-08-01,US,0.700000000000003,-0.373314530328699,0,0
1974-09-01,US,0.5,-0.38237761349599,0,0.4
1974-10-01,US,0.5,-0.387369991337408,0,0.0999999999999996
1974-11-01,US,0.399999999999999,-0.387496367619193,0,0.6
1974-12-01,US,0.399999999999999,-0.37519702867921,-0.19,0.600000000000001
1975-01-01,US,0.299999999999997,-0.336279461897689,-0.409999999999999,0.9
1975-02-01,US,0.5,-0.266700393215999,-0.58,0
1975-03-01,US,0.200000000000003,-0.175050129650302,-0.42,0.5
1975-04-01,US,0.299999999999997,-0.0738891437672038,-0.15,0.200000000000001
1975-05-01,US,0.200000000000003,0.023468743912801,-0.13,0.199999999999999
1975-06-01,US,0.299999999999997,0.108844828130799,-0.12,-0.199999999999999
1975-07-01,US,0.200000000000003,0.171854557101597,0,-0.200000000000001
1975-08-01,US,0.200000000000003,0.212563220754902,0,-0.199999999999999
1975-09-01,US,0.299999999999997,0.236766600698303,0,0
1975-10-01,US,0.299999999999997,0.252912878830301,0,0
1975-11-01,US,0.400000000000006,0.2636964322014,0,-0.0999999999999996
1975-12-01,US,0.299999999999997,0.264590964822403,0,-0.100000000000001
1976-01-01,US,0.399999999999999,0.242736071528896,-0.21,-0.299999999999999
1976-02-01,US,0.300000000000004,0.194421138262996,-0.29,-0.2
1976-03-01,US,0.299999999999997,0.126505736914197,0,-0.100000000000001
1976-04-01,US,0.200000000000003,0.0596522503646071,0,0.100000000000001
1976-05-01,US,0.299999999999997,0.00422034843730046,0,-0.3
1976-06-01,US,0.200000000000003,-0.0352599881814086,0,0.199999999999999
1976-07-01,US,0.399999999999999,-0.0562941191880952,0,0.2
1976-08-01,US,0.299999999999997,-0.0592065404912034,0,0
1976-09-01,US,0.300000000000004,-0.0456947511347892,0,-0.2
1976-10-01,US,0.299999999999997,-0.0186767881656067,0,0.100000000000001
1976-11-01,US,0.200000000000003,0.0201614482721055,-0.0700000000000003,0.0999999999999996
1976-12-01,US,0.199999999999996,0.0683404887473955,-0.18,0
1977-01-01,US,0.399999999999999,0.119702547555306,0,-0.3
1977-02-01,US,0.400000000000006,0.169824974458194,0,0.0999999999999996
1977-03-01,US,0.299999999999997,0.2121713473217,0,-0.199999999999999
1977-04-01,US,0.299999999999997,0.2343039846522,0,-0.2
1977-05-01,US,0.300000000000004,0.229886104808102,0,-0.2
1977-06-01,US,0.399999999999999,0.197022996824003,0,0.2
1977-07-01,US,0.200000000000003,0.138568121824989,0,-0.3
1977-08-01,US,0.299999999999997,0.0624379378710103,0.0199999999999996,0.0999999999999996
1977-09-01,US,0.299999999999997,-0.0142897649350004,0.48,-0.2
1977-10-01,US,0.200000000000003,-0.0601840691230109,0.0499999999999998,0
1977-11-01,US,0.299999999999997,-0.0593387465710009,0.2,0
1977-12-01,US,0.400000000000006,-0.00792868080499432,0,-0.399999999999999
1978-01-01,US,0.399999999999999,0.0861234502660011,0.37,0
1978-02-01,US,0.299999999999997,0.206035351775,0.13,-0.100000000000001
1978-03-01,US,0.399999999999999,0.319312477761997,0,0
1978-04-01,US,0.5,0.390817236450005,0,-0.2
1978-05-01,US,0.400000000000006,0.400122029136,0.34,-0.0999999999999996
1978-06-01,US,0.5,0.358637533296999,0.16,-0.0999999999999996
1978-07-01,US,0.399999999999991,0.29205803811,0.23,0.3
1978-08-01,US,0.5,0.223162975981992,0.199999999999999,-0.3
1978-09-01,US,0.600000000000009,0.159105754156002,0.4,0.0999999999999996
1978-10-01,US,0.5,0.0962247050680105,0.43,-0.2
1978-11-01,US,0.399999999999991,0.0318390664849915,1.24,0.100000000000001
1978-12-01,US,0.400000000000006,-0.0310655377270024,0,0.0999999999999996
1979-01-01,US,0.5,-0.0791036714739875,0,-0.0999999999999996
1979-02-01,US,0.700000000000003,-0.107283493881013,0,0
1979-03-01,US,0.599999999999994,-0.115311687658988,0,-0.100000000000001
1979-04-01,US,0.5,-0.105262980175013,0,0
1979-05-01,US,0.5,-0.0821677479649878,0,-0.2
1979-06-01,US,0.5,-0.0544420676820039,0,0.100000000000001
1979-07-01,US,0.600000000000009,-0.0352992326660058,0.19,0
1979-08-01,US,0.799999999999997,-0.0316508697249986,0.550000000000001,0.3
1979-09-01,US,0.599999999999994,-0.0453196148630042,0.459999999999999,-0.0999999999999996
1979-10-01,US,0.700000000000003,-0.0731087394569983,1.07,0.0999999999999996
1979-11-01,US,0.799999999999997,-0.115487036409988,0.23,-0.0999999999999996
1979-12-01,US,0.900000000000006,-0.174357865805007,0,0.0999999999999996
1980-01-01,US,1,-0.249789500537005,0,0.3
1980-02-01,US,0.799999999999997,-0.334321108220991,0.52,0
1980-03-01,US,1.09999999999999,-0.407611091401009,0.48,0
1980-04-01,US,0.900000000000006,-0.43077625145699,0,0.600000000000001
1980-05-01,US,0.599999999999994,-0.388704357712001,-0.0600000000000005,0.6
1980-06-01,US,0.900000000000006,-0.287507923047599,-1.54,0.0999999999999996
1980-07-01,US,-0.200000000000003,-0.156620911923099,-0.530000000000001,0.2
